State Name,,District Name,,Market Name,,Variety,,Group,,Arrivals (Tonnes),,Min Price (Rs./Quintal),,Max Price (Rs./Quintal),,Modal Price (Rs./Quintal),,Reported Date,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,203.00,,300,,2700,,1450,,24 Dec 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,204.00,,500,,1200,,620,,06 Sep 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,207.00,,250,,1500,,820,,16 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,208.00,,100,,900,,550,,29 Dec 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,210.00,,150,,300,,250,,20 Mar 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,215.00,,300,,2000,,880,,21 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,220.00,,200,,900,,630,,03 Jan 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,221.00,,500,,2800,,1400,,22 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,222.00,,200,,1800,,720,,07 Dec 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,227.00,,300,,1550,,750,,07 Mar 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,227.00,,500,,1550,,1000,,26 May 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,234.00,,200,,2200,,900,,28 Oct 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,234.00,,250,,1450,,700,,15 Jan 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,237.00,,400,,2200,,1050,,23 Sep 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,238.00,,200,,660,,410,,29 Mar 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,242.00,,300,,1400,,850,,19 Mar 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,247.00,,300,,1500,,750,,20 Jan 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,247.00,,500,,2200,,1100,,08 Feb 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,250.00,,100,,400,,350,,12 Jan 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,253.00,,500,,3800,,1700,,30 Nov 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,255.00,,200,,450,,380,,16 Feb 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,255.00,,300,,1410,,700,,23 Feb 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,256.00,,300,,1900,,850,,28 Feb 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,257.00,,250,,1400,,650,,26 Feb 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,261.00,,300,,860,,550,,01 Feb 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,267.00,,300,,1000,,550,,22 May 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,271.00,,100,,700,,550,,10 Mar 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,271.00,,250,,800,,500,,12 Mar 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,55.00,,200,,900,,610,,07 Jan 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,79.00,,150,,300,,250,,21 Mar 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,100.00,,200,,750,,580,,29 Jan 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,100.00,,200,,850,,600,,05 Jan 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,102.00,,700,,1950,,1100,,21 Aug 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,102.00,,1000,,4100,,2600,,02 Jan 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,105.00,,280,,1050,,640,,17 Jan 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,107.00,,200,,1400,,800,,19 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,111.00,,800,,2250,,1550,,29 Aug 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,114.00,,150,,2000,,1100,,20 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,117.00,,300,,1050,,600,,28 Aug 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,118.00,,500,,4500,,2300,,13 Nov 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,120.00,,500,,3600,,1700,,12 Oct 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,129.00,,500,,3500,,1800,,11 Dec 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,134.00,,200,,1500,,1200,,01 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,134.00,,250,,1750,,1000,,08 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,138.00,,400,,1600,,900,,19 Aug 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,149.00,,300,,870,,750,,17 Sep 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,161.00,,1000,,4150,,2400,,03 Jan 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,162.00,,500,,1400,,700,,27 Jan 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,163.00,,400,,900,,650,,30 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,164.00,,150,,650,,410,,28 Feb 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,164.00,,300,,1350,,650,,08 Sep 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,168.00,,600,,1240,,850,,09 Aug 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,168.00,,1000,,2100,,1800,,29 Apr 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,170.00,,850,,980,,900,,14 Aug 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,172.00,,300,,1500,,950,,27 Jan 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,174.00,,400,,1300,,1100,,05 Sep 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,178.00,,200,,550,,400,,30 Jan 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,185.00,,500,,1750,,1000,,26 Aug 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,190.00,,100,,1250,,675,,30 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,192.00,,100,,600,,500,,24 Mar 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,195.00,,100,,1000,,520,,25 Dec 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,197.00,,300,,1750,,900,,29 Dec 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,198.00,,200,,1600,,740,,08 Feb 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,198.00,,300,,2000,,1050,,07 Jan 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,199.00,,300,,720,,500,,28 Jun 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,200.00,,300,,720,,500,,16 Apr 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,200.00,,300,,1800,,900,,11 Sep 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,205.00,,250,,950,,600,,02 Apr 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,209.00,,500,,1530,,880,,18 Aug 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,219.00,,200,,2500,,950,,10 Dec 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,220.00,,550,,1000,,850,,05 Sep 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,223.00,,300,,1750,,1100,,04 Jan 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,228.00,,500,,3000,,1400,,06 Jan 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,229.00,,200,,1800,,800,,21 Feb 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,232.00,,600,,1400,,1000,,21 May 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,236.00,,300,,700,,500,,16 Apr 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,237.00,,300,,700,,500,,04 May 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,238.00,,250,,850,,500,,22 Apr 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,271.00,,600,,4500,,2100,,06 Jan 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,277.00,,410,,1050,,800,,30 Aug 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,278.00,,500,,2210,,1350,,07 Feb 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,279.00,,250,,1000,,550,,24 Apr 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,281.00,,200,,1100,,550,,14 Feb 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,286.00,,150,,410,,350,,05 May 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,286.00,,350,,900,,650,,27 Mar 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,294.00,,500,,3500,,1500,,12 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,295.00,,200,,820,,550,,09 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,296.00,,200,,2100,,930,,16 Nov 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,296.00,,1000,,1800,,1400,,09 Apr 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,297.00,,300,,1080,,500,,31 May 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,298.00,,200,,610,,510,,02 Jul 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,298.00,,300,,1240,,720,,08 Aug 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,303.00,,400,,2400,,1300,,22 Dec 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,308.00,,100,,1600,,750,,12 Mar 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,308.00,,200,,1750,,1550,,29 Sep 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,311.00,,200,,550,,400,,18 Mar 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,312.00,,200,,660,,560,,16 Mar 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,314.00,,250,,450,,400,,30 May 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,316.00,,200,,1600,,1000,,13 Sep 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,317.00,,200,,2600,,1300,,11 Dec 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,318.00,,300,,1550,,700,,14 Mar 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,324.00,,500,,1600,,900,,15 Mar 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,328.00,,200,,1650,,820,,09 Jan 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,333.00,,500,,1250,,800,,08 Jan 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,337.00,,1000,,4000,,2000,,06 Jan 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,340.00,,100,,660,,410,,21 Jan 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,357.00,,200,,2200,,900,,23 Nov 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,365.00,,500,,2700,,1350,,30 Jan 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,370.00,,500,,2750,,1350,,23 Feb 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,372.00,,200,,1700,,800,,02 Mar 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,374.00,,200,,600,,500,,02 Jan 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,374.00,,550,,1650,,850,,17 Jan 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,387.00,,200,,1400,,650,,28 Feb 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,401.00,,200,,1800,,720,,22 Sep 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,408.00,,600,,2600,,1300,,30 Sep 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,418.00,,500,,4600,,2150,,28 Nov 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,419.00,,100,,500,,320,,13 Feb 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,424.00,,250,,1050,,900,,28 Oct 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,428.00,,200,,1850,,900,,03 Dec 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,431.00,,300,,1700,,900,,12 Sep 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,436.00,,250,,720,,500,,26 May 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,441.00,,100,,850,,550,,04 Jan 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,447.00,,350,,1050,,750,,18 Jan 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,456.00,,500,,3000,,1350,,18 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,480.00,,200,,2500,,1300,,25 Nov 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,488.00,,500,,1300,,800,,26 Feb 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,499.00,,500,,3800,,1800,,01 Dec 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,502.00,,300,,1060,,950,,13 Oct 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,369.00,,200,,1300,,650,,20 Apr 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,373.00,,300,,1250,,620,,25 Jan 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,376.00,,1000,,3300,,1650,,20 Jan 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,380.00,,100,,450,,400,,17 Apr 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,392.00,,500,,2500,,1350,,10 Oct 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,396.00,,700,,2400,,1500,,05 Oct 2017,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,397.00,,250,,1200,,750,,29 Mar 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,401.00,,500,,3000,,1600,,03 Feb 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,415.00,,200,,750,,600,,13 Mar 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,422.00,,400,,2200,,900,,08 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,427.00,,250,,900,,550,,24 Aug 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,434.00,,100,,1350,,900,,07 Oct 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,441.00,,300,,1000,,700,,12 Mar 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,443.00,,500,,2400,,1200,,25 Jan 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,445.00,,300,,950,,700,,05 Oct 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,450.00,,200,,850,,550,,07 Apr 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,467.00,,500,,2800,,1280,,19 Dec 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,475.00,,200,,650,,410,,11 Apr 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,478.00,,200,,800,,600,,21 Dec 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,480.00,,300,,1200,,1050,,07 Oct 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,523.00,,600,,2700,,1400,,24 Jan 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,525.00,,250,,620,,400,,21 May 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,548.00,,200,,650,,500,,31 Dec 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,573.00,,200,,1020,,580,,04 May 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,600.00,,110,,450,,380,,11 Dec 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,601.00,,300,,1000,,700,,11 Jan 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,680.00,,300,,1200,,650,,25 Aug 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,711.00,,550,,5000,,2000,,20 Nov 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,712.00,,500,,7250,,4050,,30 Nov 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,713.00,,150,,1200,,660,,14 Oct 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,731.00,,300,,1060,,900,,17 Oct 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,769.00,,100,,1150,,560,,14 Dec 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,780.00,,100,,1150,,560,,11 Dec 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,792.00,,300,,1650,,850,,23 Sep 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,799.00,,500,,3700,,1600,,28 Sep 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,830.00,,600,,2800,,2250,,12 Nov 2010,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,835.00,,250,,3500,,1450,,10 Nov 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,854.00,,300,,2800,,980,,06 Oct 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,865.00,,250,,2200,,1200,,12 Dec 2009,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,908.00,,300,,2200,,900,,24 Dec 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,913.00,,1000,,5800,,2000,,30 Oct 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,946.00,,250,,3250,,1400,,13 Oct 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,1,000.00,,100,,410,,340,,26 Nov 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,1,000.00,,100,,510,,430,,09 Nov 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,1,053.00,,300,,1400,,720,,12 Sep 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,1,068.00,,300,,1350,,680,,19 Sep 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,1,099.00,,250,,950,,700,,08 Dec 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,1,109.00,,300,,3000,,1200,,18 Nov 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,1,128.00,,500,,4500,,1600,,22 Nov 2023,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,1,133.00,,500,,3300,,1450,,03 Oct 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,38.00,,250,,1000,,850,,13 Sep 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,47.00,,260,,1100,,680,,28 Aug 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,54.00,,150,,900,,480,,21 Feb 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,55.00,,1000,,2000,,1300,,01 Aug 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,67.00,,200,,750,,550,,30 Sep 2008,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,93.00,,180,,1000,,520,,20 Feb 2007,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,107.00,,2300,,3400,,2600,,07 Aug 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,112.00,,2000,,11500,,6800,,17 Dec 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,113.00,,800,,3900,,2000,,17 Jan 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,114.00,,250,,900,,550,,26 Mar 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,115.00,,100,,400,,300,,01 Mar 2004,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,119.00,,1000,,2400,,1200,,24 Apr 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,120.00,,1000,,2400,,1700,,17 Apr 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,124.00,,700,,3500,,2000,,19 Jan 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,125.00,,400,,1600,,1000,,10 Mar 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,134.00,,200,,2200,,1150,,16 Jan 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,137.00,,200,,460,,400,,01 Feb 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,141.00,,860,,1250,,1000,,20 Mar 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,146.00,,800,,3500,,1800,,17 Jan 2018,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,146.00,,850,,1750,,1300,,21 Jan 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,148.00,,400,,1800,,1100,,05 Feb 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,149.00,,500,,5500,,2000,,31 Oct 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,151.00,,500,,1500,,700,,22 Mar 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,153.00,,500,,2400,,1200,,01 Jan 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,154.00,,150,,550,,450,,16 Jan 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,154.00,,500,,3500,,1600,,17 Dec 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,169.00,,200,,500,,450,,28 Apr 2011,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,170.00,,100,,410,,360,,15 Jan 2005,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,171.00,,200,,2200,,900,,18 Nov 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,173.00,,300,,900,,750,,03 Sep 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,173.00,,300,,2650,,1320,,27 Jan 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,173.00,,500,,4000,,2000,,02 Dec 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,178.00,,100,,550,,400,,16 Jan 2019,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,179.00,,300,,1750,,1020,,28 May 2024,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,180.00,,250,,475,,395,,08 Sep 2006,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,182.00,,300,,1750,,850,,08 Jan 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,190.00,,750,,1150,,900,,28 Feb 2013,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,192.00,,300,,2400,,1100,,13 Jan 2022,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,194.00,,800,,1700,,1100,,11 Aug 2014,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,195.00,,500,,650,,580,,17 Jun 2020,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,202.00,,500,,2650,,1600,,02 Mar 2021,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,203.00,,300,,1600,,900,,12 Dec 2012,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,206.00,,300,,1200,,600,,19 Jan 2016,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,207.00,,250,,1230,,550,,13 Mar 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,209.00,,300,,1500,,750,,02 Mar 2015,
Karnataka,,Dharwad,,Hubli (Amaragol),,Local,,Vegetables,,210.00,,250,,1450,,650,,20 Feb 2015,
